industry,founded_year,city,no_of_founders,funding_stage,previous_funding_amount,investment_type,market_size_category,target_funding_category,startup_age,founder_strength,funding_momentum,startup_maturity,funding_intensity,strong_team_flag
E-Commerce,2021,Hyderabad,1,Seed,17.45,Vc,Medium,Large,3,10,4.3625,Early,52.349999999999994,No
E-Commerce,2012,Bangalore,4,Series B,8.88,Vc,Large,Large,12,40,0.6830769230769231,Mature,106.56,Yes
Fintech,2009,Bangalore,2,Seed,18.74,Angel,Small,Large,15,20,1.17125,Mature,281.09999999999997,No
Saas,2020,Delhi,3,Series B,12.81,Angel,Small,Large,4,30,2.5620000000000003,Growth,51.24,Yes
Healthtech,2012,Bangalore,4,Seed,16.64,Vc,Large,Large,12,40,1.28,Mature,199.68,Yes
Fintech,2015,Chennai,1,Seed,6.12,Vc,Medium,Medium,9,10,0.612,Mature,55.08,No
E-Commerce,2017,Bangalore,3,Series A,10.1,Vc,Medium,Large,7,30,1.2625,Growth,70.7,Yes
E-Commerce,2014,Pune,2,Series A,2.53,Angel,Large,Medium,10,20,0.22999999999999998,Mature,25.299999999999997,No
Saas,2019,Hyderabad,4,Seed,3.25,Vc,Medium,Small,5,40,0.5416666666666666,Growth,16.25,Yes
Fintech,2009,Bangalore,4,Series B,16.18,Angel,Small,Large,15,40,1.01125,Mature,242.7,Yes
Saas,2020,Bangalore,2,Series A,18.89,Vc,Medium,Large,4,20,3.778,Growth,75.56,No
Fintech,2021,Hyderabad,3,Seed,10.65,Pe,Large,Large,3,30,2.6625,Early,31.950000000000003,Yes
Healthtech,2013,Hyderabad,1,Seed,9.82,Angel,Large,Large,11,10,0.8183333333333334,Mature,108.02000000000001,No
Ai,2023,Delhi,4,Series A,18.86,Angel,Large,Large,1,40,9.43,Early,18.86,Yes
Fintech,2017,Hyderabad,2,Series A,16.66,Angel,Large,Large,7,20,2.0825,Growth,116.62,No
Ai,2020,Pune,1,Series A,3.82,Angel,Small,Small,4,10,0.764,Growth,15.28,No
Fintech,2018,Delhi,1,Seed,1.03,Angel,Large,Small,6,10,0.14714285714285716,Growth,6.18,No
Healthtech,2018,Chennai,3,Series A,19.01,Angel,Medium,Large,6,30,2.7157142857142857,Growth,114.06,Yes
E-Commerce,2008,Mumbai,2,Series A,10.9,Vc,Large,Large,16,20,0.6411764705882353,Mature,174.4,No
Ai,2022,Bangalore,1,Series A,13.0,Pe,Medium,Large,2,10,4.333333333333333,Early,26.0,No
Saas,2023,Hyderabad,1,Series B,10.71,Angel,Large,Large,1,10,5.355,Early,10.71,No
Fintech,2017,Bangalore,4,Series A,14.82,Vc,Small,Large,7,40,1.8525,Growth,103.74000000000001,Yes
E-Commerce,2017,Chennai,1,Series B,17.97,Angel,Large,Large,7,10,2.24625,Growth,125.78999999999999,No
Fintech,2010,Mumbai,2,Series A,19.88,Pe,Small,Large,14,20,1.3253333333333333,Mature,278.32,No
Saas,2018,Hyderabad,4,Seed,7.4,Pe,Large,Medium,6,40,1.0571428571428572,Growth,44.400000000000006,Yes
Healthtech,2018,Delhi,3,Seed,10.49,Pe,Medium,Medium,6,30,1.4985714285714287,Growth,62.94,Yes
Edtech,2023,Delhi,4,Series A,17.69,Pe,Medium,Large,1,40,8.845,Early,17.69,Yes
Fintech,2013,Hyderabad,3,Seed,8.83,Vc,Medium,Medium,11,30,0.7358333333333333,Mature,97.13,Yes
Saas,2021,Hyderabad,2,Series B,7.31,Pe,Medium,Large,3,20,1.8275,Early,21.93,No
Edtech,2016,Chennai,3,Series A,19.39,Angel,Medium,Large,8,30,2.1544444444444446,Mature,155.12,Yes
Fintech,2008,Mumbai,3,Series B,14.69,Vc,Large,Large,16,30,0.8641176470588235,Mature,235.04,Yes
Ai,2019,Hyderabad,3,Seed,10.24,Pe,Medium,Medium,5,30,1.7066666666666668,Growth,51.2,Yes
E-Commerce,2013,Delhi,3,Series B,15.96,Vc,Small,Large,11,30,1.33,Mature,175.56,Yes
E-Commerce,2009,Mumbai,3,Series A,6.52,Pe,Small,Medium,15,30,0.4075,Mature,97.8,Yes
Saas,2016,Hyderabad,4,Seed,11.87,Vc,Small,Medium,8,40,1.3188888888888888,Mature,94.96,Yes
Ai,2020,Mumbai,1,Seed,14.27,Angel,Large,Large,4,10,2.854,Growth,57.08,No
Healthtech,2009,Chennai,4,Series B,14.38,Pe,Medium,Large,15,40,0.89875,Mature,215.70000000000002,Yes
Edtech,2019,Pune,4,Series B,4.08,Angel,Small,Medium,5,40,0.68,Growth,20.4,Yes
Saas,2010,Hyderabad,2,Seed,19.9,Pe,Small,Large,14,20,1.3266666666666667,Mature,278.59999999999997,No
Fintech,2019,Hyderabad,1,Seed,15.13,Angel,Small,Medium,5,10,2.521666666666667,Growth,75.65,No
E-Commerce,2009,Mumbai,1,Series B,14.91,Vc,Medium,Large,15,10,0.931875,Mature,223.65,No
Fintech,2018,Hyderabad,2,Seed,11.8,Pe,Large,Large,6,20,1.6857142857142857,Growth,70.80000000000001,No
Edtech,2011,Mumbai,1,Series B,6.99,Vc,Medium,Large,13,10,0.4992857142857143,Mature,90.87,No
Ai,2011,Pune,3,Seed,9.88,Angel,Medium,Medium,13,30,0.7057142857142857,Mature,128.44,Yes
Ai,2017,Mumbai,1,Seed,8.63,Angel,Medium,Medium,7,10,1.07875,Growth,60.410000000000004,No
Saas,2008,Hyderabad,2,Seed,2.47,Angel,Small,Small,16,20,0.14529411764705882,Mature,39.52,No
Saas,2015,Delhi,4,Series A,18.51,Angel,Medium,Large,9,40,1.8510000000000002,Mature,166.59,Yes
Ai,2023,Chennai,1,Series B,10.25,Vc,Large,Large,1,10,5.125,Early,10.25,No
Saas,2012,Mumbai,3,Seed,1.05,Pe,Medium,Small,12,30,0.08076923076923077,Mature,12.600000000000001,Yes
Ai,2019,Delhi,2,Series A,8.51,Vc,Large,Large,5,20,1.4183333333333332,Growth,42.55,No
Edtech,2015,Mumbai,1,Series B,8.53,Vc,Small,Large,9,10,0.853,Mature,76.77,No
Saas,2020,Delhi,4,Series B,1.92,Pe,Small,Small,4,40,0.384,Growth,7.68,Yes
Ai,2013,Hyderabad,3,Seed,4.08,Vc,Large,Medium,11,30,0.34,Mature,44.88,Yes
Saas,2021,Chennai,2,Series B,1.74,Pe,Large,Medium,3,20,0.435,Early,5.22,No
Fintech,2009,Delhi,2,Seed,3.37,Vc,Large,Medium,15,20,0.210625,Mature,50.550000000000004,No
E-Commerce,2014,Bangalore,3,Series A,2.47,Pe,Medium,Small,10,30,0.22454545454545458,Mature,24.700000000000003,Yes
Fintech,2017,Mumbai,2,Series A,18.07,Pe,Small,Large,7,20,2.25875,Growth,126.49000000000001,No
Healthtech,2022,Delhi,2,Series A,15.56,Vc,Small,Large,2,20,5.1866666666666665,Early,31.12,No
Ai,2022,Chennai,4,Seed,17.48,Vc,Small,Large,2,40,5.826666666666667,Early,34.96,Yes
Healthtech,2022,Chennai,1,Series A,2.94,Angel,Large,Medium,2,10,0.98,Early,5.88,No
Ai,2016,Chennai,3,Series A,13.45,Angel,Small,Large,8,30,1.4944444444444445,Mature,107.6,Yes
E-Commerce,2014,Pune,1,Seed,18.05,Angel,Large,Large,10,10,1.6409090909090909,Mature,180.5,No
Saas,2018,Delhi,4,Seed,19.08,Angel,Small,Large,6,40,2.7257142857142855,Growth,114.47999999999999,Yes
Ai,2012,Delhi,1,Seed,1.35,Vc,Medium,Small,12,10,0.10384615384615385,Mature,16.200000000000003,No
Fintech,2023,Hyderabad,4,Series B,7.71,Vc,Small,Large,1,40,3.855,Early,7.71,Yes
Saas,2011,Bangalore,1,Series B,7.4,Angel,Large,Large,13,10,0.5285714285714286,Mature,96.2,No
E-Commerce,2018,Pune,3,Seed,3.9,Vc,Medium,Small,6,30,0.5571428571428572,Growth,23.4,Yes
Fintech,2021,Delhi,2,Series A,3.26,Angel,Large,Medium,3,20,0.815,Early,9.78,No
Saas,2015,Pune,3,Series A,7.55,Vc,Large,Large,9,30,0.755,Mature,67.95,Yes
Ai,2013,Hyderabad,2,Series B,14.29,Angel,Large,Large,11,20,1.1908333333333332,Mature,157.19,No
Ai,2020,Mumbai,3,Seed,14.67,Angel,Medium,Large,4,30,2.934,Growth,58.68,Yes
Fintech,2023,Bangalore,2,Series A,11.63,Vc,Large,Large,1,20,5.815,Early,11.63,No
Edtech,2012,Pune,1,Seed,15.76,Vc,Medium,Large,12,10,1.2123076923076923,Mature,189.12,No
Ai,2014,Chennai,1,Series A,14.14,Vc,Large,Large,10,10,1.2854545454545454,Mature,141.4,No
Edtech,2023,Bangalore,2,Series B,15.95,Vc,Medium,Large,1,20,7.975,Early,15.95,No
Saas,2018,Mumbai,1,Seed,19.5,Vc,Medium,Large,6,10,2.7857142857142856,Growth,117.0,No
Edtech,2010,Delhi,4,Series A,11.67,Angel,Small,Large,14,40,0.778,Mature,163.38,Yes
Fintech,2016,Delhi,3,Series A,15.38,Vc,Medium,Large,8,30,1.708888888888889,Mature,123.04,Yes
Healthtech,2011,Pune,3,Seed,16.7,Vc,Small,Medium,13,30,1.1928571428571428,Mature,217.1,Yes
Healthtech,2019,Hyderabad,3,Seed,18.28,Vc,Medium,Large,5,30,3.046666666666667,Growth,91.4,Yes
Fintech,2011,Delhi,2,Series A,11.0,Angel,Small,Large,13,20,0.7857142857142857,Mature,143.0,No
Healthtech,2022,Delhi,2,Series B,18.39,Angel,Small,Large,2,20,6.13,Early,36.78,No
Fintech,2015,Bangalore,3,Series A,10.87,Vc,Small,Large,9,30,1.087,Mature,97.83,Yes
Ai,2013,Mumbai,2,Seed,13.92,Vc,Large,Large,11,20,1.16,Mature,153.12,No
Edtech,2021,Chennai,4,Seed,7.09,Pe,Small,Small,3,40,1.7725,Early,21.27,Yes
Healthtech,2018,Chennai,4,Series B,19.7,Pe,Medium,Large,6,40,2.814285714285714,Growth,118.19999999999999,Yes
Ai,2008,Hyderabad,3,Series A,4.5,Vc,Medium,Medium,16,30,0.2647058823529412,Mature,72.0,Yes
Healthtech,2009,Mumbai,1,Seed,5.31,Angel,Large,Medium,15,10,0.331875,Mature,79.64999999999999,No
Saas,2016,Bangalore,1,Series A,5.18,Pe,Small,Medium,8,10,0.5755555555555555,Mature,41.44,No
Fintech,2023,Chennai,1,Seed,8.54,Pe,Medium,Medium,1,10,4.27,Early,8.54,No
Fintech,2013,Hyderabad,3,Series B,15.41,Vc,Medium,Large,11,30,1.2841666666666667,Mature,169.51,Yes
Ai,2014,Delhi,2,Seed,19.69,Pe,Small,Large,10,20,1.79,Mature,196.9,No
Saas,2018,Delhi,3,Seed,12.43,Angel,Medium,Large,6,30,1.7757142857142856,Growth,74.58,Yes
Edtech,2016,Pune,3,Series A,12.43,Vc,Medium,Large,8,30,1.3811111111111112,Mature,99.44,Yes
Saas,2010,Bangalore,3,Series A,10.65,Pe,Large,Large,14,30,0.7100000000000001,Mature,149.1,Yes
Saas,2012,Chennai,1,Seed,18.06,Angel,Large,Large,12,10,1.389230769230769,Mature,216.71999999999997,No
E-Commerce,2012,Pune,1,Seed,6.77,Vc,Large,Medium,12,10,0.5207692307692308,Mature,81.24,No
Edtech,2017,Pune,1,Seed,3.96,Vc,Small,Small,7,10,0.495,Growth,27.72,No
Edtech,2021,Pune,3,Series A,4.73,Pe,Large,Large,3,30,1.1825,Early,14.190000000000001,Yes
Saas,2014,Delhi,2,Seed,17.23,Pe,Large,Large,10,20,1.5663636363636364,Mature,172.3,No
Healthtech,2020,Hyderabad,2,Seed,3.56,Vc,Small,Small,4,20,0.712,Growth,14.24,No
E-Commerce,2009,Hyderabad,2,Seed,10.09,Angel,Medium,Medium,15,20,0.630625,Mature,151.35,No
Healthtech,2011,Chennai,2,Series B,6.57,Angel,Medium,Large,13,20,0.4692857142857143,Mature,85.41,No
Saas,2018,Pune,2,Seed,3.83,Vc,Small,Small,6,20,0.5471428571428572,Growth,22.98,No
Healthtech,2022,Bangalore,2,Series A,11.53,Pe,Large,Large,2,20,3.8433333333333333,Early,23.06,No
Edtech,2011,Hyderabad,3,Series A,17.13,Angel,Medium,Large,13,30,1.2235714285714285,Mature,222.69,Yes
Edtech,2019,Mumbai,4,Series A,6.53,Pe,Medium,Medium,5,40,1.0883333333333334,Growth,32.65,Yes
Healthtech,2015,Hyderabad,1,Series A,2.57,Vc,Medium,Small,9,10,0.257,Mature,23.13,No
Edtech,2017,Bangalore,2,Series B,12.54,Pe,Large,Large,7,20,1.5675,Growth,87.78,No
Fintech,2023,Pune,1,Seed,14.85,Pe,Large,Large,1,10,7.425,Early,14.85,No
Edtech,2010,Hyderabad,4,Seed,11.27,Pe,Small,Medium,14,40,0.7513333333333333,Mature,157.78,Yes
Saas,2009,Pune,4,Seed,2.53,Vc,Medium,Small,15,40,0.158125,Mature,37.949999999999996,Yes
Ai,2016,Delhi,3,Series A,0.29,Angel,Small,Small,8,30,0.03222222222222222,Mature,2.32,Yes
Healthtech,2019,Bangalore,2,Series A,1.91,Vc,Small,Small,5,20,0.3183333333333333,Growth,9.549999999999999,No
E-Commerce,2018,Delhi,4,Series A,18.47,Vc,Small,Large,6,40,2.6385714285714283,Growth,110.82,Yes
Healthtech,2011,Delhi,1,Series B,11.64,Vc,Small,Large,13,10,0.8314285714285715,Mature,151.32,No
Edtech,2016,Chennai,4,Series A,7.58,Angel,Small,Medium,8,40,0.8422222222222222,Mature,60.64,Yes
Edtech,2013,Pune,3,Seed,3.82,Angel,Large,Medium,11,30,0.3183333333333333,Mature,42.019999999999996,Yes
Ai,2008,Pune,3,Seed,14.04,Vc,Medium,Large,16,30,0.8258823529411764,Mature,224.64,Yes
Ai,2021,Pune,4,Seed,15.33,Pe,Large,Large,3,40,3.8325,Early,45.99,Yes
E-Commerce,2018,Pune,4,Series A,16.19,Vc,Medium,Large,6,40,2.312857142857143,Growth,97.14000000000001,Yes
Saas,2010,Bangalore,2,Seed,0.56,Pe,Small,Small,14,20,0.037333333333333336,Mature,7.840000000000001,No
Fintech,2014,Delhi,4,Series A,15.45,Vc,Medium,Large,10,40,1.4045454545454545,Mature,154.5,Yes
Saas,2016,Chennai,1,Series B,3.36,Pe,Large,Large,8,10,0.3733333333333333,Mature,26.88,No
E-Commerce,2015,Chennai,2,Seed,15.97,Vc,Large,Large,9,20,1.597,Mature,143.73000000000002,No
Healthtech,2019,Delhi,4,Seed,3.19,Pe,Small,Small,5,40,0.5316666666666666,Growth,15.95,Yes
Edtech,2012,Delhi,2,Series A,5.05,Angel,Large,Large,12,20,0.38846153846153847,Mature,60.599999999999994,No
Saas,2019,Mumbai,2,Series A,15.6,Pe,Medium,Large,5,20,2.6,Growth,78.0,No
Edtech,2020,Bangalore,2,Series A,12.66,Pe,Medium,Large,4,20,2.532,Growth,50.64,No
Edtech,2015,Chennai,3,Seed,0.89,Angel,Medium,Small,9,30,0.089,Mature,8.01,Yes
Saas,2009,Bangalore,3,Seed,3.48,Angel,Large,Medium,15,30,0.2175,Mature,52.2,Yes
Saas,2010,Pune,4,Series B,4.77,Vc,Large,Large,14,40,0.31799999999999995,Mature,66.78,Yes
Ai,2015,Chennai,3,Series A,16.9,Angel,Small,Large,9,30,1.69,Mature,152.1,Yes
E-Commerce,2016,Hyderabad,4,Series B,12.36,Angel,Large,Large,8,40,1.3733333333333333,Mature,98.88,Yes
E-Commerce,2017,Hyderabad,1,Seed,3.85,Angel,Large,Medium,7,10,0.48125,Growth,26.95,No
Fintech,2015,Chennai,2,Seed,5.25,Vc,Small,Small,9,20,0.525,Mature,47.25,No
Ai,2011,Mumbai,4,Seed,9.21,Angel,Small,Medium,13,40,0.6578571428571429,Mature,119.73000000000002,Yes
Fintech,2020,Hyderabad,3,Series A,1.86,Vc,Medium,Small,4,30,0.372,Growth,7.44,Yes
Saas,2013,Pune,3,Series A,8.38,Pe,Small,Medium,11,30,0.6983333333333334,Mature,92.18,Yes
E-Commerce,2018,Pune,3,Seed,15.91,Angel,Medium,Large,6,30,2.2728571428571427,Growth,95.46000000000001,Yes
E-Commerce,2012,Bangalore,3,Seed,8.03,Pe,Medium,Medium,12,30,0.6176923076923077,Mature,96.35999999999999,Yes
Fintech,2019,Delhi,4,Series A,15.76,Pe,Small,Large,5,40,2.6266666666666665,Growth,78.8,Yes
Healthtech,2022,Bangalore,3,Series A,12.57,Angel,Large,Large,2,30,4.19,Early,25.14,Yes
Ai,2011,Pune,1,Series A,8.21,Pe,Small,Medium,13,10,0.5864285714285715,Mature,106.73000000000002,No
Ai,2016,Bangalore,4,Series A,17.89,Vc,Large,Large,8,40,1.9877777777777779,Mature,143.12,Yes
Ai,2017,Pune,1,Seed,8.94,Angel,Small,Medium,7,10,1.1175,Growth,62.58,No
E-Commerce,2010,Bangalore,1,Seed,14.75,Angel,Medium,Large,14,10,0.9833333333333333,Mature,206.5,No
Edtech,2008,Pune,2,Series A,16.03,Pe,Medium,Large,16,20,0.9429411764705883,Mature,256.48,No
E-Commerce,2020,Chennai,1,Series B,18.34,Angel,Large,Large,4,10,3.668,Growth,73.36,No
Edtech,2014,Chennai,1,Seed,5.7,Vc,Medium,Medium,10,10,0.5181818181818182,Mature,57.0,No
E-Commerce,2017,Bangalore,2,Series A,4.18,Angel,Large,Medium,7,20,0.5225,Growth,29.259999999999998,No
Saas,2015,Delhi,4,Seed,9.07,Vc,Small,Medium,9,40,0.907,Mature,81.63,Yes
E-Commerce,2018,Mumbai,4,Series A,17.53,Vc,Large,Large,6,40,2.5042857142857144,Growth,105.18,Yes
Saas,2020,Pune,4,Seed,6.72,Vc,Small,Small,4,40,1.3439999999999999,Growth,26.88,Yes
Edtech,2010,Mumbai,1,Seed,5.61,Angel,Medium,Medium,14,10,0.374,Mature,78.54,No
Ai,2010,Hyderabad,1,Seed,0.91,Vc,Medium,Small,14,10,0.06066666666666667,Mature,12.74,No
Edtech,2021,Hyderabad,4,Seed,14.07,Angel,Small,Medium,3,40,3.5175,Early,42.21,Yes
Fintech,2013,Delhi,4,Seed,14.06,Pe,Large,Large,11,40,1.1716666666666666,Mature,154.66,Yes
Ai,2023,Bangalore,1,Seed,16.72,Angel,Small,Medium,1,10,8.36,Early,16.72,No
E-Commerce,2022,Pune,3,Seed,10.02,Angel,Small,Medium,2,30,3.34,Early,20.04,Yes
E-Commerce,2009,Chennai,3,Series B,17.83,Angel,Small,Large,15,30,1.114375,Mature,267.45,Yes
E-Commerce,2013,Hyderabad,2,Series A,1.9,Angel,Small,Small,11,20,0.15833333333333333,Mature,20.9,No
E-Commerce,2012,Bangalore,4,Seed,11.35,Pe,Large,Large,12,40,0.8730769230769231,Mature,136.2,Yes
E-Commerce,2021,Mumbai,4,Series A,9.64,Pe,Small,Medium,3,40,2.41,Early,28.92,Yes
Edtech,2014,Delhi,2,Seed,17.97,Pe,Small,Large,10,20,1.6336363636363636,Mature,179.7,No
Saas,2022,Chennai,2,Series A,18.18,Angel,Large,Large,2,20,6.06,Early,36.36,No
Edtech,2016,Chennai,2,Seed,19.53,Vc,Small,Large,8,20,2.17,Mature,156.24,No
Healthtech,2016,Hyderabad,2,Seed,7.17,Pe,Large,Medium,8,20,0.7966666666666666,Mature,57.36,No
Edtech,2008,Bangalore,4,Series B,7.72,Angel,Large,Large,16,40,0.4541176470588235,Mature,123.52,Yes
Ai,2014,Chennai,4,Seed,4.02,Vc,Medium,Small,10,40,0.3654545454545454,Mature,40.199999999999996,Yes
E-Commerce,2010,Mumbai,3,Seed,14.91,Pe,Medium,Large,14,30,0.994,Mature,208.74,Yes
Edtech,2011,Mumbai,3,Seed,16.7,Angel,Medium,Large,13,30,1.1928571428571428,Mature,217.1,Yes
Saas,2009,Delhi,1,Seed,17.07,Pe,Large,Large,15,10,1.066875,Mature,256.05,No
E-Commerce,2008,Delhi,4,Series A,19.81,Angel,Small,Large,16,40,1.1652941176470588,Mature,316.96,Yes
Fintech,2017,Mumbai,1,Series B,11.33,Pe,Large,Large,7,10,1.41625,Growth,79.31,No
Healthtech,2021,Mumbai,4,Seed,4.44,Pe,Large,Medium,3,40,1.11,Early,13.32,Yes
Ai,2023,Bangalore,4,Seed,12.1,Angel,Large,Large,1,40,6.05,Early,12.1,Yes
Saas,2010,Chennai,3,Series A,7.38,Angel,Medium,Large,14,30,0.492,Mature,103.32,Yes
Healthtech,2017,Bangalore,3,Seed,6.81,Angel,Medium,Medium,7,30,0.85125,Growth,47.669999999999995,Yes
Edtech,2016,Delhi,1,Series A,14.07,Angel,Small,Large,8,10,1.5633333333333335,Mature,112.56,No
Healthtech,2008,Delhi,1,Seed,4.22,Vc,Medium,Small,16,10,0.24823529411764705,Mature,67.52,No
E-Commerce,2022,Delhi,2,Series A,10.99,Vc,Medium,Large,2,20,3.6633333333333336,Early,21.98,No
E-Commerce,2010,Chennai,1,Series A,2.99,Pe,Medium,Medium,14,10,0.19933333333333333,Mature,41.86,No
Fintech,2018,Hyderabad,4,Seed,17.84,Angel,Small,Large,6,40,2.5485714285714285,Growth,107.03999999999999,Yes
Healthtech,2012,Delhi,4,Seed,1.96,Angel,Small,Small,12,40,0.15076923076923077,Mature,23.52,Yes
Healthtech,2010,Delhi,4,Seed,18.65,Angel,Small,Large,14,40,1.2433333333333332,Mature,261.09999999999997,Yes
E-Commerce,2011,Bangalore,3,Seed,19.99,Pe,Small,Large,13,30,1.4278571428571427,Mature,259.87,Yes
Edtech,2011,Bangalore,2,Series A,4.86,Angel,Large,Large,13,20,0.34714285714285714,Mature,63.18000000000001,No
Edtech,2008,Hyderabad,4,Series B,2.04,Angel,Medium,Medium,16,40,0.12,Mature,32.64,Yes
Ai,2023,Pune,2,Series A,0.83,Pe,Small,Small,1,20,0.415,Early,0.83,No
Edtech,2013,Hyderabad,2,Series A,3.08,Vc,Large,Medium,11,20,0.25666666666666665,Mature,33.88,No
Healthtech,2018,Hyderabad,4,Series A,18.32,Pe,Large,Large,6,40,2.617142857142857,Growth,109.92,Yes
Fintech,2019,Hyderabad,2,Seed,14.65,Pe,Medium,Large,5,20,2.441666666666667,Growth,73.25,No
Edtech,2014,Bangalore,4,Series A,2.02,Pe,Large,Medium,10,40,0.18363636363636363,Mature,20.2,Yes
E-Commerce,2019,Delhi,4,Series A,19.24,Pe,Large,Large,5,40,3.2066666666666666,Growth,96.19999999999999,Yes
E-Commerce,2014,Bangalore,4,Seed,13.17,Vc,Large,Large,10,40,1.1972727272727273,Mature,131.7,Yes
Ai,2020,Mumbai,3,Seed,18.61,Pe,Small,Large,4,30,3.722,Growth,74.44,Yes
Ai,2013,Mumbai,3,Series B,14.33,Pe,Large,Large,11,30,1.1941666666666666,Mature,157.63,Yes
Healthtech,2014,Pune,1,Series B,7.64,Angel,Large,Large,10,10,0.6945454545454545,Mature,76.39999999999999,No
Edtech,2021,Delhi,4,Seed,1.53,Angel,Large,Small,3,40,0.3825,Early,4.59,Yes
Edtech,2010,Hyderabad,4,Series A,0.52,Vc,Small,Small,14,40,0.034666666666666665,Mature,7.28,Yes
Ai,2012,Delhi,4,Seed,12.27,Vc,Medium,Large,12,40,0.9438461538461538,Mature,147.24,Yes
Edtech,2021,Mumbai,1,Seed,10.15,Vc,Small,Medium,3,10,2.5375,Early,30.450000000000003,No
Healthtech,2023,Pune,3,Series A,11.68,Angel,Small,Large,1,30,5.84,Early,11.68,Yes
Fintech,2021,Delhi,3,Series A,19.28,Vc,Large,Large,3,30,4.82,Early,57.84,Yes
E-Commerce,2014,Hyderabad,1,Series A,18.09,Angel,Medium,Large,10,10,1.6445454545454545,Mature,180.9,No
Healthtech,2017,Pune,4,Series A,7.27,Vc,Large,Large,7,40,0.90875,Growth,50.89,Yes
Edtech,2012,Pune,4,Seed,6.51,Vc,Medium,Medium,12,40,0.5007692307692307,Mature,78.12,Yes
Healthtech,2021,Bangalore,3,Series B,5.82,Pe,Medium,Large,3,30,1.455,Early,17.46,Yes
E-Commerce,2017,Hyderabad,4,Seed,18.82,Angel,Medium,Large,7,40,2.3525,Growth,131.74,Yes
Saas,2009,Bangalore,3,Series B,18.18,Pe,Small,Large,15,30,1.13625,Mature,272.7,Yes
E-Commerce,2023,Mumbai,4,Seed,18.75,Angel,Large,Large,1,40,9.375,Early,18.75,Yes
E-Commerce,2013,Chennai,2,Series A,4.79,Pe,Small,Medium,11,20,0.39916666666666667,Mature,52.69,No
Saas,2014,Delhi,3,Seed,9.5,Pe,Large,Large,10,30,0.8636363636363636,Mature,95.0,Yes
Edtech,2018,Chennai,2,Series A,7.23,Angel,Large,Large,6,20,1.032857142857143,Growth,43.38,No
Edtech,2009,Hyderabad,3,Seed,6.59,Vc,Large,Medium,15,30,0.411875,Mature,98.85,Yes
Fintech,2017,Bangalore,1,Seed,2.11,Vc,Large,Small,7,10,0.26375,Growth,14.77,No
E-Commerce,2015,Hyderabad,3,Seed,16.84,Vc,Large,Large,9,30,1.684,Mature,151.56,Yes
Healthtech,2012,Hyderabad,3,Seed,6.08,Pe,Small,Small,12,30,0.4676923076923077,Mature,72.96000000000001,Yes
Fintech,2018,Mumbai,4,Seed,7.15,Pe,Medium,Medium,6,40,1.0214285714285716,Growth,42.900000000000006,Yes
Edtech,2015,Hyderabad,4,Seed,12.2,Pe,Large,Large,9,40,1.22,Mature,109.8,Yes
Edtech,2022,Delhi,1,Seed,18.54,Vc,Medium,Large,2,10,6.18,Early,37.08,No
Ai,2010,Mumbai,4,Seed,14.54,Vc,Medium,Large,14,40,0.9693333333333333,Mature,203.56,Yes
Fintech,2009,Chennai,4,Series B,12.93,Angel,Large,Large,15,40,0.808125,Mature,193.95,Yes
Edtech,2014,Hyderabad,1,Series A,2.09,Pe,Large,Medium,10,10,0.18999999999999997,Mature,20.9,No
Saas,2012,Chennai,1,Seed,12.55,Vc,Large,Large,12,10,0.9653846153846154,Mature,150.60000000000002,No
Ai,2012,Delhi,3,Seed,5.47,Vc,Medium,Medium,12,30,0.42076923076923073,Mature,65.64,Yes
Healthtech,2020,Delhi,4,Series B,12.86,Angel,Large,Large,4,40,2.572,Growth,51.44,Yes
Ai,2015,Delhi,4,Seed,6.68,Angel,Large,Medium,9,40,0.6679999999999999,Mature,60.12,Yes
E-Commerce,2020,Chennai,1,Seed,1.72,Vc,Large,Small,4,10,0.344,Growth,6.88,No
E-Commerce,2016,Chennai,3,Seed,16.92,Angel,Medium,Large,8,30,1.8800000000000001,Mature,135.36,Yes
Healthtech,2022,Bangalore,4,Seed,11.18,Vc,Small,Medium,2,40,3.7266666666666666,Early,22.36,Yes
Saas,2023,Mumbai,1,Seed,5.77,Pe,Large,Medium,1,10,2.885,Early,5.77,No
Healthtech,2021,Pune,3,Series A,7.27,Angel,Medium,Large,3,30,1.8175,Early,21.81,Yes
Fintech,2015,Hyderabad,4,Seed,12.44,Pe,Medium,Large,9,40,1.244,Mature,111.96,Yes
Healthtech,2023,Mumbai,4,Seed,13.65,Pe,Large,Large,1,40,6.825,Early,13.65,Yes
Healthtech,2017,Delhi,1,Series A,9.84,Pe,Large,Large,7,10,1.23,Growth,68.88,No
Ai,2009,Hyderabad,1,Series A,10.61,Vc,Large,Large,15,10,0.663125,Mature,159.14999999999998,No
Saas,2017,Bangalore,2,Seed,2.31,Pe,Small,Small,7,20,0.28875,Growth,16.17,No
Healthtech,2018,Mumbai,3,Series A,3.11,Vc,Medium,Medium,6,30,0.4442857142857143,Growth,18.66,Yes
Fintech,2014,Delhi,1,Series B,4.36,Angel,Medium,Medium,10,10,0.3963636363636364,Mature,43.6,No
Ai,2018,Hyderabad,3,Seed,10.7,Pe,Medium,Medium,6,30,1.5285714285714285,Growth,64.19999999999999,Yes
Saas,2012,Hyderabad,1,Series B,8.51,Pe,Small,Large,12,10,0.6546153846153846,Mature,102.12,No
Saas,2021,Delhi,3,Seed,11.5,Pe,Large,Large,3,30,2.875,Early,34.5,Yes
